"Time (ps)", "Coul-SR:Water-LIG", "LJ-SR:Water-LIG", "Coul-14:Water-LIG", "LJ-14:Water-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
4465.000000, -125.365517, -108.264252, 0.000000, 0.000000, -80.415672, -6.940601, -139.696243, 56.171848
4466.000000, -106.168999, -123.378166, 0.000000, 0.000000, -74.105148, -17.931307, -149.772049, 44.902428
4467.000000, -116.233376, -100.442909, 0.000000, 0.000000, -87.133980, -10.856472, -132.016022, 49.321804
4468.000000, -139.423218, -97.767677, 0.000000, 0.000000, -70.982559, -6.763585, -149.030060, 55.160473
4469.000000, -114.419075, -104.376663, 0.000000, 0.000000, -77.443954, -7.695093, -143.813278, 51.985836
4470.000000, -105.708298, -106.298454, 0.000000, 0.000000, -75.816093, -8.707500, -141.932068, 49.507023
4471.000000, -92.820335, -104.255867, 0.000000, 0.000000, -83.294418, -16.597116, -132.776367, 39.772537
4472.000000, -144.292465, -102.430649, 0.000000, 0.000000, -70.700462, -12.629802, -146.907486, 49.757019
4473.000000, -101.126587, -107.294533, 0.000000, 0.000000, -88.741150, -14.914808, -132.453766, 45.596184
4474.000000, -127.125931, -103.183975, 0.000000, 0.000000, -81.281731, -14.839569, -140.396835, 44.150249
4475.000000, -114.599342, -115.160561, 0.000000, 0.000000, -72.340210, -19.846756, -149.546234, 40.929291
4476.000000, -102.398468, -94.342331, 0.000000, 0.000000, -81.552071, -14.107307, -136.269302, 42.935879
4477.000000, -84.210541, -91.997238, 0.000000, 0.000000, -79.731995, -13.776779, -142.919983, 44.657715
4478.000000, -128.717377, -91.199638, 0.000000, 0.000000, -74.366379, -14.573969, -144.215698, 41.199970
4479.000000, -142.892441, -87.484344, 0.000000, 0.000000, -78.704964, -16.276361, -138.917267, 45.534897
4480.000000, -132.262787, -96.062271, 0.000000, 0.000000, -81.693489, -21.150343, -142.472122, 43.886871
4481.000000, -130.200134, -88.222275, 0.000000, 0.000000, -77.972984, -17.867886, -146.596329, 44.633022
4482.000000, -107.260559, -102.325050, 0.000000, 0.000000, -83.149635, -15.451159, -133.691162, 44.057457
4483.000000, -125.952003, -98.609886, 0.000000, 0.000000, -81.726234, -16.167765, -143.292618, 39.444466
4484.000000, -111.594269, -89.952713, 0.000000, 0.000000, -78.304115, -21.318642, -142.585831, 46.086430
4485.000000, -105.044456, -95.091827, 0.000000, 0.000000, -83.527924, -14.270131, -145.379272, 44.645538
4486.000000, -91.089218, -109.885757, 0.000000, 0.000000, -72.225700, -0.823332, -153.582809, 49.434631
4487.000000, -88.896393, -115.331009, 0.000000, 0.000000, -76.888924, -14.866962, -143.118927, 50.001064
4488.000000, -108.405289, -84.731644, 0.000000, 0.000000, -76.938721, -15.501263, -142.437469, 46.798943
4489.000000, -132.397186, -89.659431, 0.000000, 0.000000, -73.954102, -11.805822, -143.873474, 43.266094
4490.000000, -133.138412, -104.092987, 0.000000, 0.000000, -68.773468, -15.095865, -150.912552, 46.111061
4491.000000, -105.084274, -103.394768, 0.000000, 0.000000, -84.117432, -14.087125, -140.352921, 45.756302
4492.000000, -104.538605, -110.440414, 0.000000, 0.000000, -79.501572, 3.003817, -135.500763, 46.295650
4493.000000, -130.512451, -107.124138, 0.000000, 0.000000, -79.249008, -19.856871, -137.234787, 45.470192
4494.000000, -105.581528, -104.143303, 0.000000, 0.000000, -75.646400, -12.303980, -137.249695, 43.784889
4495.000000, -92.323723, -100.657768, 0.000000, 0.000000, -84.298859, -17.576702, -136.567215, 41.883999
4496.000000, -123.930244, -85.253288, 0.000000, 0.000000, -89.084175, -11.219419, -133.472382, 41.901646
4497.000000, -102.485092, -98.318039, 0.000000, 0.000000, -70.450592, -12.910245, -148.312454, 49.462109
4498.000000, -106.843704, -104.926773, 0.000000, 0.000000, -75.685760, -15.915935, -141.070312, 44.453838
4499.000000, -91.130470, -109.044823, 0.000000, 0.000000, -79.451752, -18.570404, -142.888153, 42.806751
4500.000000, -92.604790, -98.840271, 0.000000, 0.000000, -81.741615, -9.762674, -135.382935, 50.206398
4501.000000, -119.823082, -91.042389, 0.000000, 0.000000, -68.081902, -22.589285, -150.312180, 46.332298
4502.000000, -119.261017, -109.304665, 0.000000, 0.000000, -72.060471, -19.637875, -148.273361, 45.818104
4503.000000, -136.640793, -99.422035, 0.000000, 0.000000, -82.856720, -13.507754, -140.220886, 49.313023
4504.000000, -116.609055, -99.502457, 0.000000, 0.000000, -84.525757, -12.189522, -138.001160, 44.463795
4505.000000, -110.333481, -112.365044, 0.000000, 0.000000, -61.372459, -11.419916, -153.828568, 42.954842
4506.000000, -110.924103, -105.898613, 0.000000, 0.000000, -78.873726, -17.391443, -145.484879, 45.903442
4507.000000, -107.542671, -109.096169, 0.000000, 0.000000, -71.856102, -13.957041, -146.818619, 48.129574
4508.000000, -92.523399, -96.164604, 0.000000, 0.000000, -76.244362, -11.195749, -144.055084, 49.227650
4509.000000, -112.687981, -97.147240, 0.000000, 0.000000, -86.976807, -9.914929, -130.371948, 47.694660
4510.000000, -140.193008, -90.396759, 0.000000, 0.000000, -85.013237, -3.840909, -132.155334, 49.152855
4511.000000, -72.066895, -112.142883, 0.000000, 0.000000, -73.745094, -14.665282, -142.989807, 48.825932
4512.000000, -139.347427, -111.275269, 0.000000, 0.000000, -81.879646, -11.996384, -142.060516, 44.913170
4513.000000, -113.020615, -105.452057, 0.000000, 0.000000, -88.811340, 6.145026, -130.911072, 51.565922
4514.000000, -118.492172, -81.936623, 0.000000, 0.000000, -82.368683, -8.260330, -137.170868, 46.698734
4515.000000, -107.245285, -102.153038, 0.000000, 0.000000, -76.831535, -15.964149, -144.081909, 46.233688
4516.000000, -111.934967, -96.353828, 0.000000, 0.000000, -78.698334, -22.934778, -142.527740, 42.594677
4517.000000, -116.303406, -98.314774, 0.000000, 0.000000, -73.573875, -16.080578, -150.204437, 46.264275
4518.000000, -92.029762, -103.170769, 0.000000, 0.000000, -85.040352, -3.028848, -136.624252, 51.773197
4519.000000, -111.615677, -76.564537, 0.000000, 0.000000, -72.810486, -16.510710, -153.385834, 51.207401
4520.000000, -122.779884, -90.127495, 0.000000, 0.000000, -84.517021, -5.162210, -134.985367, 43.442558
4521.000000, -61.374294, -98.699799, 0.000000, 0.000000, -85.726440, -18.905191, -139.916641, 40.918457
4522.000000, -78.813911, -82.745781, 0.000000, 0.000000, -75.101898, -10.668507, -146.985764, 51.721645
4523.000000, -126.693901, -87.980766, 0.000000, 0.000000, -87.046341, -9.459352, -133.603317, 49.635216
4524.000000, -100.287689, -113.420052, 0.000000, 0.000000, -78.809547, -16.615562, -150.162430, 49.660404
4525.000000, -121.271164, -89.912933, 0.000000, 0.000000, -91.543274, -0.578029, -128.373276, 45.576675
4526.000000, -94.896141, -105.115677, 0.000000, 0.000000, -84.766106, -17.517994, -135.464996, 46.755085
4527.000000, -125.682381, -92.710381, 0.000000, 0.000000, -73.698128, -20.131922, -145.818497, 40.861507
4528.000000, -121.469933, -101.514595, 0.000000, 0.000000, -81.762306, -9.144431, -134.012894, 53.792664
4529.000000, -93.299339, -118.159431, 0.000000, 0.000000, -78.590179, -14.597033, -145.104218, 44.101723
4530.000000, -141.690125, -101.223518, 0.000000, 0.000000, -72.565430, -18.097151, -141.775894, 47.593472
4531.000000, -96.169724, -120.817360, 0.000000, 0.000000, -84.503563, -6.740768, -139.653549, 49.617207
4532.000000, -98.376991, -105.866646, 0.000000, 0.000000, -81.795998, -17.227079, -138.026459, 46.059277
4533.000000, -111.751602, -95.474220, 0.000000, 0.000000, -80.700706, -11.667903, -143.857193, 48.089050
4534.000000, -83.932747, -103.261192, 0.000000, 0.000000, -81.952835, -6.222697, -136.507263, 44.198460
4535.000000, -122.976250, -108.871933, 0.000000, 0.000000, -86.147720, -16.932755, -135.914169, 47.494984
4536.000000, -106.523651, -103.337402, 0.000000, 0.000000, -80.475357, -13.725872, -145.126953, 48.844398
4537.000000, -136.257797, -89.388863, 0.000000, 0.000000, -89.377609, -7.356098, -137.082794, 43.919975
4538.000000, -93.762917, -111.696747, 0.000000, 0.000000, -85.201370, -9.996006, -135.686386, 46.936954
4539.000000, -153.331467, -91.440689, 0.000000, 0.000000, -85.326408, -17.543192, -135.247757, 41.570061
4540.000000, -148.409576, -93.873543, 0.000000, 0.000000, -82.605347, -20.323313, -138.172867, 40.794643
4541.000000, -105.118408, -93.316597, 0.000000, 0.000000, -71.027298, -9.150519, -147.149597, 55.256592
4542.000000, -117.114403, -106.278305, 0.000000, 0.000000, -81.799301, -15.417323, -144.352737, 45.130714
4543.000000, -110.973297, -110.468681, 0.000000, 0.000000, -77.780884, -19.575474, -138.394196, 44.658325
4544.000000, -75.158318, -95.660088, 0.000000, 0.000000, -93.284279, -16.528019, -134.903625, 48.473770
4545.000000, -109.646576, -98.642120, 0.000000, 0.000000, -82.759590, -16.601816, -139.220688, 42.730751
4546.000000, -110.472397, -107.499245, 0.000000, 0.000000, -74.842140, -14.493141, -148.133148, 45.443729
4547.000000, -129.510529, -90.083099, 0.000000, 0.000000, -76.698624, -12.826623, -146.000626, 49.160912
4548.000000, -108.353210, -107.477829, 0.000000, 0.000000, -82.889656, -12.159755, -130.934769, 41.407154
4549.000000, -127.122261, -89.210632, 0.000000, 0.000000, -69.527367, -5.107434, -149.572266, 49.271614
4550.000000, -122.181580, -112.590668, 0.000000, 0.000000, -74.780762, -17.109791, -145.981354, 44.745323
4551.000000, -138.971573, -90.190117, 0.000000, 0.000000, -88.413414, -11.261958, -140.054398, 48.816803
4552.000000, -120.447441, -102.414131, 0.000000, 0.000000, -74.328552, -13.089168, -151.922180, 47.564365
4553.000000, -115.484245, -107.951675, 0.000000, 0.000000, -77.474892, -19.994064, -143.989685, 47.674339
4554.000000, -101.031380, -104.249245, 0.000000, 0.000000, -86.231453, -13.378048, -134.175125, 43.748852
4555.000000, -95.131561, -113.949356, 0.000000, 0.000000, -88.819847, -14.294471, -140.104355, 46.949326
4556.000000, -108.390480, -98.481636, 0.000000, 0.000000, -81.136673, -13.488645, -147.361313, 51.920372
4557.000000, -105.942863, -104.649986, 0.000000, 0.000000, -65.461395, -19.291819, -153.579071, 44.845528
4558.000000, -120.833473, -97.195648, 0.000000, 0.000000, -74.306908, -4.314401, -150.951614, 51.783531
4559.000000, -118.624329, -118.239464, 0.000000, 0.000000, -69.195442, -15.397021, -148.313278, 48.676716
4560.000000, -118.551392, -100.786705, 0.000000, 0.000000, -85.499886, -3.024668, -135.027969, 42.294693
4561.000000, -94.835304, -107.522453, 0.000000, 0.000000, -84.018478, -12.119410, -137.503357, 47.223225
4562.000000, -119.659058, -111.541031, 0.000000, 0.000000, -80.603027, -16.455189, -139.369156, 48.392231
4563.000000, -98.485695, -101.540253, 0.000000, 0.000000, -75.152328, -18.795412, -139.277786, 47.175987
4564.000000, -136.454697, -81.018715, 0.000000, 0.000000, -80.757225, -14.495248, -142.228500, 46.563465
4565.000000, -141.544968, -107.871719, 0.000000, 0.000000, -83.863243, -16.238775, -140.305878, 49.591469
4566.000000, -109.975273, -98.960739, 0.000000, 0.000000, -80.262016, -5.898552, -138.176193, 45.055763
4567.000000, -106.502449, -86.391487, 0.000000, 0.000000, -80.882835, -11.381674, -143.997910, 49.251591
4568.000000, -121.568352, -112.446884, 0.000000, 0.000000, -72.332535, -17.475239, -149.804489, 45.663315
4569.000000, -125.667046, -110.423515, 0.000000, 0.000000, -85.201965, -11.539798, -139.261612, 44.953465
4570.000000, -127.542961, -99.427414, 0.000000, 0.000000, -74.991966, -15.696905, -146.458099, 46.889946
4571.000000, -111.421646, -113.548409, 0.000000, 0.000000, -85.973358, -3.252700, -142.320679, 48.879501
4572.000000, -102.712036, -110.185005, 0.000000, 0.000000, -80.710503, 3.115417, -140.020370, 44.474838
4573.000000, -89.623848, -101.433945, 0.000000, 0.000000, -78.869125, -11.529614, -141.005325, 43.507336
4574.000000, -133.602554, -115.328857, 0.000000, 0.000000, -80.930046, -16.618261, -141.890030, 44.071632
4575.000000, -125.301239, -108.124062, 0.000000, 0.000000, -87.712906, -10.820088, -131.796509, 46.665676
4576.000000, -107.537003, -109.551331, 0.000000, 0.000000, -87.249123, -15.447730, -133.911713, 45.819698
4577.000000, -142.279190, -97.111732, 0.000000, 0.000000, -72.611786, -14.329729, -151.062759, 45.549374
4578.000000, -156.485184, -94.110031, 0.000000, 0.000000, -80.024879, -11.377486, -141.538757, 48.034412
4579.000000, -85.816299, -104.814308, 0.000000, 0.000000, -88.053505, -15.715652, -137.886642, 45.236912
4580.000000, -128.349380, -97.486328, 0.000000, 0.000000, -82.717705, -19.873302, -134.281372, 40.835621
4581.000000, -140.509521, -109.659828, 0.000000, 0.000000, -85.183456, -7.985842, -143.293137, 50.809975
4582.000000, -166.306259, -73.174232, 0.000000, 0.000000, -82.290291, -20.232866, -143.481216, 40.342457
4583.000000, -127.057777, -107.307205, 0.000000, 0.000000, -84.815552, -17.946510, -142.315033, 46.047291
4584.000000, -95.153198, -112.660629, 0.000000, 0.000000, -82.591881, -15.865305, -146.536041, 45.746784
4585.000000, -98.743088, -124.138947, 0.000000, 0.000000, -73.829582, -15.863734, -147.187210, 45.361298
4586.000000, -105.107056, -125.218445, 0.000000, 0.000000, -67.133560, -6.680785, -150.674255, 53.503887
4587.000000, -140.381363, -99.575409, 0.000000, 0.000000, -76.371033, -18.221699, -147.015167, 46.061481
4588.000000, -115.973816, -107.715347, 0.000000, 0.000000, -86.230301, -15.631909, -134.811737, 42.879395
4589.000000, -121.673943, -110.355293, 0.000000, 0.000000, -90.205879, -6.177232, -135.991760, 44.989941
4590.000000, -140.306076, -96.420738, 0.000000, 0.000000, -86.065292, -7.209095, -138.337219, 49.340023
4591.000000, -119.644020, -101.736504, 0.000000, 0.000000, -83.930466, -18.772318, -137.176102, 40.837521
4592.000000, -137.362686, -82.054749, 0.000000, 0.000000, -85.319061, -15.096321, -137.385986, 48.793507
4593.000000, -88.639229, -110.607475, 0.000000, 0.000000, -79.656540, -19.475893, -140.205521, 44.762867
4594.000000, -128.240143, -102.218002, 0.000000, 0.000000, -76.220032, -9.604617, -147.672256, 49.756767
4595.000000, -112.390656, -105.496445, 0.000000, 0.000000, -90.079567, -3.426265, -131.109879, 45.959114
4596.000000, -108.199516, -100.984978, 0.000000, 0.000000, -68.117348, -13.891380, -146.960571, 47.663990
4597.000000, -126.840225, -89.478340, 0.000000, 0.000000, -70.637428, -11.808305, -152.360992, 45.581329
4598.000000, -95.166977, -101.779785, 0.000000, 0.000000, -77.859871, -10.868073, -145.718628, 46.950558
4599.000000, -108.511810, -88.326561, 0.000000, 0.000000, -66.621033, -13.436286, -151.803070, 50.336540
4600.000000, -133.706833, -71.044464, 0.000000, 0.000000, -72.916138, -20.784283, -145.064438, 37.842400
4601.000000, -132.877716, -97.741615, 0.000000, 0.000000, -72.723328, -12.650057, -147.125763, 51.072746
4602.000000, -64.667847, -121.664948, 0.000000, 0.000000, -76.224800, -12.778017, -146.904480, 48.289989
4603.000000, -105.702927, -106.718597, 0.000000, 0.000000, -74.585281, -8.182603, -143.083191, 54.208523
4604.000000, -103.717911, -97.372925, 0.000000, 0.000000, -57.449734, -12.375830, -158.013000, 48.848167
4605.000000, -106.499138, -103.637405, 0.000000, 0.000000, -85.692383, -10.480482, -137.881546, 49.335865
4606.000000, -132.814697, -90.355331, 0.000000, 0.000000, -73.138214, -15.747941, -146.527466, 48.620148
4607.000000, -95.837814, -102.808960, 0.000000, 0.000000, -76.381714, -16.029610, -146.860580, 45.579216
4608.000000, -146.024796, -101.506500, 0.000000, 0.000000, -88.440582, -13.174467, -138.913666, 47.111805
4609.000000, -75.024307, -110.985214, 0.000000, 0.000000, -78.725929, -12.106894, -143.815842, 48.072590
4610.000000, -140.200607, -76.948540, 0.000000, 0.000000, -84.439308, -15.276541, -136.791260, 41.653423
4611.000000, -106.998672, -110.000610, 0.000000, 0.000000, -89.820564, -10.795735, -137.013641, 48.132206
4612.000000, -126.958435, -119.261902, 0.000000, 0.000000, -74.600800, -13.021437, -150.953522, 48.444386
4613.000000, -90.138184, -129.653809, 0.000000, 0.000000, -78.044235, -19.292814, -142.503143, 43.820320
4614.000000, -103.814362, -112.449081, 0.000000, 0.000000, -94.755280, -6.451238, -134.115891, 47.030312
4615.000000, -149.028473, -86.397453, 0.000000, 0.000000, -88.438728, -12.916829, -139.423035, 44.396744
4616.000000, -123.865875, -100.590111, 0.000000, 0.000000, -79.653793, -5.778796, -143.033203, 47.823265
4617.000000, -96.103416, -99.000595, 0.000000, 0.000000, -97.148048, 0.188656, -127.107880, 48.234085
4618.000000, -125.947510, -99.659096, 0.000000, 0.000000, -88.201172, -15.640934, -133.758484, 42.587822
4619.000000, -126.660080, -106.778229, 0.000000, 0.000000, -78.561569, -14.867992, -141.844284, 43.521545
4620.000000, -131.675095, -114.329674, 0.000000, 0.000000, -81.594208, -12.560668, -140.735550, 47.492207
4621.000000, -158.986710, -86.922195, 0.000000, 0.000000, -69.018425, -19.879177, -149.728073, 43.876038
4622.000000, -133.586884, -103.625679, 0.000000, 0.000000, -75.783020, -15.812798, -143.643356, 44.405628
4623.000000, -140.349014, -98.273407, 0.000000, 0.000000, -82.831116, -7.318691, -139.870773, 52.558002
4624.000000, -116.481438, -105.325203, 0.000000, 0.000000, -86.563522, -15.641249, -131.133270, 42.594730
4625.000000, -112.115448, -94.570198, 0.000000, 0.000000, -87.620331, -1.994026, -140.854919, 54.027706
4626.000000, -106.554718, -112.734497, 0.000000, 0.000000, -81.849258, -12.017588, -133.722412, 44.008049
4627.000000, -106.625458, -101.554359, 0.000000, 0.000000, -87.128708, -0.683639, -133.871933, 47.139572
4628.000000, -143.898895, -98.191406, 0.000000, 0.000000, -82.133286, -19.378382, -142.230850, 43.773861
4629.000000, -146.842926, -81.324585, 0.000000, 0.000000, -77.260437, -12.974506, -137.055496, 48.058399
4630.000000, -86.149544, -117.979836, 0.000000, 0.000000, -67.314308, -21.556421, -157.820908, 45.936928
4631.000000, -116.409279, -110.205193, 0.000000, 0.000000, -77.825737, -14.058666, -143.762314, 51.335480
4632.000000, -115.771393, -105.014259, 0.000000, 0.000000, -82.940636, -15.169862, -138.606491, 45.146435
4633.000000, -92.163177, -119.621498, 0.000000, 0.000000, -81.755638, -16.294239, -141.741302, 47.791458
4634.000000, -80.629333, -108.140419, 0.000000, 0.000000, -89.032784, 9.523896, -140.303970, 51.747120
4635.000000, -101.117996, -93.416740, 0.000000, 0.000000, -80.534752, -17.024658, -140.849182, 44.443275
4636.000000, -151.881699, -95.529312, 0.000000, 0.000000, -70.642151, -16.257521, -148.017273, 48.451519
4637.000000, -112.407280, -114.632759, 0.000000, 0.000000, -78.254143, -12.510770, -141.388550, 49.734570
4638.000000, -127.226921, -100.305077, 0.000000, 0.000000, -70.438904, -8.221272, -144.969971, 50.352890
4639.000000, -135.843765, -81.014511, 0.000000, 0.000000, -76.284073, -15.734580, -142.441391, 46.504700
4640.000000, -138.492859, -103.482384, 0.000000, 0.000000, -83.180000, -12.981452, -131.843430, 49.708370
4641.000000, -117.632248, -102.653839, 0.000000, 0.000000, -93.561310, -8.280623, -128.589417, 55.413727
4642.000000, -100.294472, -118.803474, 0.000000, 0.000000, -87.856087, -12.667999, -140.757370, 49.818329
4643.000000, -103.144196, -106.414978, 0.000000, 0.000000, -79.646835, -12.325813, -140.811981, 47.604675
4644.000000, -92.060097, -116.909866, 0.000000, 0.000000, -79.280998, -11.861474, -146.831573, 49.876587
4645.000000, -94.497902, -114.612450, 0.000000, 0.000000, -85.710068, -8.088167, -139.759155, 46.343342
4646.000000, -81.462776, -111.432449, 0.000000, 0.000000, -72.022171, -20.837507, -148.276337, 44.068207
4647.000000, -117.710510, -93.050201, 0.000000, 0.000000, -73.448822, -16.220715, -144.457809, 45.178963
4648.000000, -122.598854, -102.502586, 0.000000, 0.000000, -83.193176, -14.991816, -133.349548, 44.257187
4649.000000, -112.624374, -111.643700, 0.000000, 0.000000, -75.776917, -11.471367, -145.829376, 47.061375
4650.000000, -122.996452, -93.205788, 0.000000, 0.000000, -68.613663, -18.616199, -153.105911, 46.474033
4651.000000, -82.287064, -121.709694, 0.000000, 0.000000, -85.245422, -13.671494, -137.987534, 43.638187
4652.000000, -90.226051, -100.822632, 0.000000, 0.000000, -76.864120, -19.561665, -142.620529, 46.764381
4653.000000, -109.979546, -109.765038, 0.000000, 0.000000, -81.274132, -13.406795, -144.154282, 50.824570
4654.000000, -158.497391, -95.383667, 0.000000, 0.000000, -77.289230, -15.746822, -148.273178, 46.803288
4655.000000, -102.357864, -110.546417, 0.000000, 0.000000, -74.083595, -15.776012, -141.154953, 45.185677
4656.000000, -78.102348, -106.972786, 0.000000, 0.000000, -76.905518, -12.773545, -152.010803, 49.885296
4657.000000, -109.885635, -102.413963, 0.000000, 0.000000, -72.605087, -15.306242, -147.690369, 50.733227
4658.000000, -125.299217, -97.249016, 0.000000, 0.000000, -66.670647, -18.242161, -153.652466, 48.551647
4659.000000, -123.914337, -86.519020, 0.000000, 0.000000, -83.688431, -14.574068, -142.778534, 45.577194
4660.000000, -103.385643, -82.967354, 0.000000, 0.000000, -80.711990, -6.815679, -145.115891, 48.813137
4661.000000, -94.155464, -97.570374, 0.000000, 0.000000, -87.380547, -11.664158, -141.437775, 50.958485
4662.000000, -116.328011, -92.737213, 0.000000, 0.000000, -85.248184, -13.038446, -139.723679, 50.236439
4663.000000, -119.160973, -104.338661, 0.000000, 0.000000, -72.948677, -10.931896, -141.217133, 51.328369
4664.000000, -121.012611, -111.285057, 0.000000, 0.000000, -74.004532, -16.413652, -147.299011, 43.805019
4665.000000, -111.403511, -104.061859, 0.000000, 0.000000, -74.014244, -9.160181, -144.532516, 55.130547
4666.000000, -94.256577, -94.837433, 0.000000, 0.000000, -82.224388, -8.943317, -138.762497, 50.984337
4667.000000, -102.529587, -114.070602, 0.000000, 0.000000, -73.295204, -15.672938, -143.406433, 44.263702
4668.000000, -115.773598, -100.202469, 0.000000, 0.000000, -81.895210, -15.230404, -138.029266, 41.720757
4669.000000, -140.637299, -93.998863, 0.000000, 0.000000, -77.337318, -12.977219, -149.296799, 51.033752
4670.000000, -99.999496, -112.779121, 0.000000, 0.000000, -79.491776, -15.744668, -140.532745, 45.399830
4671.000000, -120.685608, -91.466331, 0.000000, 0.000000, -76.795959, -16.959454, -143.181412, 43.349323
4672.000000, -109.905426, -106.915657, 0.000000, 0.000000, -76.624855, -13.545163, -149.949753, 50.078892
4673.000000, -124.861938, -101.436813, 0.000000, 0.000000, -89.096687, -4.108625, -131.232910, 50.880878
4674.000000, -116.893692, -102.033981, 0.000000, 0.000000, -81.178146, -10.771035, -139.188858, 43.702045
4675.000000, -110.437111, -109.893440, 0.000000, 0.000000, -78.521629, -13.094151, -144.057159, 47.194336
4676.000000, -107.316093, -111.139900, 0.000000, 0.000000, -82.405937, -13.484330, -136.390808, 49.227665
4677.000000, -99.355209, -108.768158, 0.000000, 0.000000, -83.463600, -16.502129, -145.238647, 45.065598
4678.000000, -119.582954, -111.264732, 0.000000, 0.000000, -76.435600, -15.321020, -140.826477, 48.700455
4679.000000, -104.838234, -100.674065, 0.000000, 0.000000, -81.607727, -17.130205, -141.463287, 45.997643
4680.000000, -96.962395, -118.294876, 0.000000, 0.000000, -74.912445, -8.502564, -151.478104, 49.046070
4681.000000, -142.038116, -107.331207, 0.000000, 0.000000, -75.462570, -19.779770, -138.274475, 44.604458
4682.000000, -79.061104, -95.541801, 0.000000, 0.000000, -84.990631, -8.184356, -139.143005, 46.871140
4683.000000, -144.379440, -96.876663, 0.000000, 0.000000, -79.908020, -15.038126, -142.271362, 50.372650
4684.000000, -95.009537, -106.259323, 0.000000, 0.000000, -67.547241, -14.933022, -151.314133, 46.406250
4685.000000, -116.623466, -104.003403, 0.000000, 0.000000, -76.982559, -21.130875, -142.814667, 46.847580
4686.000000, -108.128342, -108.546333, 0.000000, 0.000000, -75.903061, -18.259705, -145.413223, 45.319992
4687.000000, -107.121223, -98.613251, 0.000000, 0.000000, -96.157585, -11.443733, -125.935883, 42.849560
4688.000000, -116.401344, -99.281647, 0.000000, 0.000000, -83.084976, -11.935067, -139.987427, 49.987778
4689.000000, -147.813416, -101.074074, 0.000000, 0.000000, -72.201813, -19.034109, -149.992340, 41.577801
4690.000000, -115.848167, -90.874664, 0.000000, 0.000000, -77.983665, -13.906765, -143.414276, 49.089691
4691.000000, -127.611900, -108.380325, 0.000000, 0.000000, -76.080833, -19.937212, -147.335968, 42.158207
4692.000000, -110.677963, -102.361069, 0.000000, 0.000000, -80.139046, -18.994678, -141.690399, 43.299980
4693.000000, -111.977058, -101.942802, 0.000000, 0.000000, -87.507019, -10.111549, -136.824265, 47.430843
4694.000000, -96.569695, -107.084862, 0.000000, 0.000000, -73.695694, -19.713032, -144.752106, 44.761349
4695.000000, -127.116737, -94.483620, 0.000000, 0.000000, -77.789932, -19.823288, -142.725693, 42.864067
4696.000000, -150.119766, -93.646606, 0.000000, 0.000000, -76.079407, -12.799704, -144.119736, 52.470013
4697.000000, -127.465019, -95.727646, 0.000000, 0.000000, -78.562523, -21.248560, -143.461807, 47.801556
4698.000000, -134.155777, -94.503853, 0.000000, 0.000000, -76.837524, -22.647446, -140.680038, 45.929024
4699.000000, -129.861649, -118.501503, 0.000000, 0.000000, -74.814331, -11.232513, -150.761566, 55.245071
4700.000000, -105.799988, -125.032654, 0.000000, 0.000000, -80.956841, -20.041676, -140.297318, 43.432232
4701.000000, -118.641998, -107.224998, 0.000000, 0.000000, -75.046257, -19.307957, -147.522507, 46.531872
4702.000000, -111.457108, -110.048782, 0.000000, 0.000000, -73.796089, -21.365519, -151.001022, 44.426910
4703.000000, -109.702583, -104.975998, 0.000000, 0.000000, -81.877640, -14.106492, -137.017181, 46.178436
4704.000000, -92.879219, -87.268089, 0.000000, 0.000000, -84.696426, -13.834281, -144.547577, 49.415539
4705.000000, -116.424461, -90.382851, 0.000000, 0.000000, -76.459358, -17.146151, -146.712082, 47.190762
4706.000000, -115.043304, -103.923187, 0.000000, 0.000000, -79.364464, -17.962353, -142.109039, 42.220371
4707.000000, -111.800369, -119.865013, 0.000000, 0.000000, -78.744118, -15.052992, -147.854767, 48.130295
4708.000000, -125.499031, -108.298851, 0.000000, 0.000000, -82.601257, -18.210831, -139.418503, 45.485825
4709.000000, -122.667992, -100.102470, 0.000000, 0.000000, -84.507652, -15.291960, -141.599503, 45.294788
4710.000000, -116.899017, -107.419800, 0.000000, 0.000000, -69.344490, -8.435389, -155.379166, 46.128071
4711.000000, -129.931427, -110.348427, 0.000000, 0.000000, -65.924675, -11.563310, -155.228561, 47.733585
4712.000000, -104.523132, -116.652275, 0.000000, 0.000000, -81.228035, -17.698364, -136.840179, 40.973701
4713.000000, -136.983414, -111.993492, 0.000000, 0.000000, -88.170044, -2.072538, -136.954239, 48.445408
4714.000000, -155.982101, -108.484215, 0.000000, 0.000000, -79.841972, -12.283168, -146.704193, 46.948563
4715.000000, -97.829338, -95.113869, 0.000000, 0.000000, -81.397194, -6.736425, -138.840378, 48.153244
4716.000000, -137.349899, -105.789070, 0.000000, 0.000000, -82.764755, -3.585534, -132.716873, 44.164803
4717.000000, -87.840462, -101.835831, 0.000000, 0.000000, -78.068817, -14.178844, -145.728409, 45.454777
4718.000000, -136.674164, -100.936020, 0.000000, 0.000000, -87.485794, -14.873414, -133.822906, 45.902672
4719.000000, -156.173126, -109.196922, 0.000000, 0.000000, -77.352585, -17.745146, -146.495544, 42.355625
4720.000000, -101.782791, -115.429359, 0.000000, 0.000000, -78.047020, -7.401510, -138.644913, 49.578468
