"Time (ps)", "Coul-SR:Water_and_ions-LIG", "LJ-SR:Water_and_ions-LIG", "Coul-14:Water_and_ions-LIG", "LJ-14:Water_and_ions-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
3586.000000, -266.895142, -184.880997, 0.000000, 0.000000, 298.812836, -36.451389, -659.595886, 101.829720
3587.000000, -337.911194, -187.301331, 0.000000, 0.000000, 285.604523, -39.192211, -644.326721, 94.589272
3588.000000, -324.107544, -188.795532, 0.000000, 0.000000, 291.533325, -39.044415, -660.983826, 108.651588
3589.000000, -259.285797, -188.657944, 0.000000, 0.000000, 281.652283, -35.543861, -652.494507, 99.974388
3590.000000, -319.870239, -217.188400, 0.000000, 0.000000, 289.779205, -28.086697, -652.851379, 103.671097
3591.000000, -306.292419, -179.698914, 0.000000, 0.000000, 286.579803, -24.324493, -648.175659, 95.979729
3592.000000, -293.195465, -184.199890, 0.000000, 0.000000, 283.143219, -30.780905, -647.429260, 108.073517
3593.000000, -249.570328, -215.877625, 0.000000, 0.000000, 286.174591, -30.065107, -648.468506, 94.238014
3594.000000, -317.890930, -177.775772, 0.000000, 0.000000, 287.013214, -40.911938, -644.100220, 98.077446
3595.000000, -297.126068, -210.024628, 0.000000, 0.000000, 275.147400, -34.386391, -635.938232, 96.430923
3596.000000, -237.050018, -219.270340, 0.000000, 0.000000, 273.102692, -33.546570, -638.964905, 106.310379
3597.000000, -302.712585, -211.567642, 0.000000, 0.000000, 275.772949, -39.345406, -633.552185, 98.139091
3598.000000, -266.743225, -188.873337, 0.000000, 0.000000, 271.732880, -48.341919, -634.978210, 95.487549
3599.000000, -288.326813, -172.064117, 0.000000, 0.000000, 269.930969, -27.772600, -629.245667, 102.173515
3600.000000, -261.818848, -180.822922, 0.000000, 0.000000, 277.363007, -23.306177, -639.624329, 98.877426
3601.000000, -266.036652, -180.654526, 0.000000, 0.000000, 276.075989, -31.350348, -643.482788, 108.695023
3602.000000, -290.442963, -201.152527, 0.000000, 0.000000, 279.257446, -36.205647, -633.354248, 99.511070
3603.000000, -321.347076, -187.421997, 0.000000, 0.000000, 290.092255, -37.212597, -652.811768, 94.969696
3604.000000, -269.598938, -207.033264, 0.000000, 0.000000, 290.607697, -35.742641, -651.381775, 105.397415
3605.000000, -327.203278, -206.999924, 0.000000, 0.000000, 289.483032, -35.863846, -653.945190, 97.772705
3606.000000, -315.215332, -198.449951, 0.000000, 0.000000, 289.804749, -27.034290, -648.147827, 108.500587
3607.000000, -272.217896, -204.024872, 0.000000, 0.000000, 285.136688, -35.476685, -644.513611, 97.331863
3608.000000, -314.025238, -198.053711, 0.000000, 0.000000, 289.293640, -34.706654, -657.965393, 104.283318
3609.000000, -319.680573, -154.442810, 0.000000, 0.000000, 285.828125, -36.077080, -650.393921, 97.625839
3610.000000, -274.621826, -189.718704, 0.000000, 0.000000, 282.434570, -27.701744, -645.233948, 101.076332
3611.000000, -334.190460, -181.750076, 0.000000, 0.000000, 287.991333, -33.616234, -653.794067, 105.961769
3612.000000, -297.370758, -191.515274, 0.000000, 0.000000, 286.964508, -36.037067, -650.164917, 105.206009
3613.000000, -316.112427, -179.935745, 0.000000, 0.000000, 290.430359, -36.430637, -655.112732, 99.161667
3614.000000, -268.191162, -189.272232, 0.000000, 0.000000, 290.343384, -41.377983, -659.803467, 103.754028
3615.000000, -333.747894, -192.540176, 0.000000, 0.000000, 289.454834, -34.375252, -652.932312, 99.947815
3616.000000, -308.269043, -198.666626, 0.000000, 0.000000, 294.573212, -45.698723, -656.225769, 96.383232
3617.000000, -340.294250, -178.071594, 0.000000, 0.000000, 288.842621, -44.198906, -651.040771, 99.114838
3618.000000, -286.167419, -209.969193, 0.000000, 0.000000, 294.615997, -40.275059, -654.746582, 99.651161
3619.000000, -326.809509, -202.076599, 0.000000, 0.000000, 294.083862, -39.044846, -657.013000, 101.373352
3620.000000, -340.673676, -198.319931, 0.000000, 0.000000, 283.216034, -35.235630, -654.999756, 104.855515
3621.000000, -314.646515, -202.735764, 0.000000, 0.000000, 288.167175, -42.825783, -649.687866, 98.499535
3622.000000, -324.492279, -178.897644, 0.000000, 0.000000, 294.242828, -36.346062, -660.655762, 99.308159
3623.000000, -321.537170, -198.886185, 0.000000, 0.000000, 284.880341, -43.717045, -646.728455, 99.536072
3624.000000, -324.563995, -200.197311, 0.000000, 0.000000, 286.307922, -34.706470, -647.176758, 96.872810
3625.000000, -306.493347, -158.237106, 0.000000, 0.000000, 278.273773, -35.302502, -644.180176, 100.944214
3626.000000, -309.255096, -165.829208, 0.000000, 0.000000, 275.204956, -36.907619, -641.939209, 109.319153
3627.000000, -276.983307, -205.361771, 0.000000, 0.000000, 277.704834, -15.654692, -636.636780, 95.294312
3628.000000, -318.194427, -213.027222, 0.000000, 0.000000, 281.598358, -42.330410, -640.427734, 99.066124
3629.000000, -287.808746, -206.354401, 0.000000, 0.000000, 284.209900, -24.727533, -647.618347, 97.364166
3630.000000, -299.531433, -193.300858, 0.000000, 0.000000, 284.724030, -23.178307, -651.389221, 104.661880
3631.000000, -313.568695, -198.019409, 0.000000, 0.000000, 290.738983, -25.245390, -648.245239, 105.985619
3632.000000, -231.839386, -204.302933, 0.000000, 0.000000, 290.586731, -32.321640, -655.826721, 104.385124
3633.000000, -261.311493, -211.117294, 0.000000, 0.000000, 291.211884, -33.224525, -655.771057, 100.968124
3634.000000, -338.508057, -198.304520, 0.000000, 0.000000, 286.926666, -34.226856, -654.631104, 101.128113
3635.000000, -342.165253, -182.738525, 0.000000, 0.000000, 283.117310, -24.722420, -640.473816, 99.764694
3636.000000, -275.242737, -207.460983, 0.000000, 0.000000, 275.235443, -40.363548, -639.322388, 101.282013
3637.000000, -272.916809, -195.451859, 0.000000, 0.000000, 272.850189, -41.491760, -638.006470, 96.635574
3638.000000, -278.409668, -203.686981, 0.000000, 0.000000, 279.019470, -38.122101, -646.024597, 100.759949
3639.000000, -276.108856, -205.198547, 0.000000, 0.000000, 275.152832, -33.956764, -645.733765, 111.440964
3640.000000, -246.995132, -191.758057, 0.000000, 0.000000, 271.540588, -32.948868, -635.614380, 106.688232
3641.000000, -301.312225, -170.749924, 0.000000, 0.000000, 277.439178, -35.488026, -642.404419, 101.982552
3642.000000, -273.692871, -191.200378, 0.000000, 0.000000, 273.581482, -32.457253, -634.967102, 107.991982
3643.000000, -273.099213, -207.373871, 0.000000, 0.000000, 275.785950, -39.071003, -645.934570, 106.297577
3644.000000, -258.636414, -189.882507, 0.000000, 0.000000, 279.000977, -22.378597, -645.238281, 105.787148
3645.000000, -283.374237, -193.774506, 0.000000, 0.000000, 281.369568, -29.450886, -646.692688, 94.060143
3646.000000, -306.113251, -200.378922, 0.000000, 0.000000, 282.113312, -31.077431, -645.138916, 98.151695
3647.000000, -319.958191, -206.420090, 0.000000, 0.000000, 277.975372, -28.381500, -638.478333, 106.087021
3648.000000, -298.882111, -209.720566, 0.000000, 0.000000, 277.094391, -28.712530, -641.494446, 103.357727
3649.000000, -273.290833, -212.677368, 0.000000, 0.000000, 278.623138, -38.902943, -645.260803, 96.031349
3650.000000, -231.185257, -199.755157, 0.000000, 0.000000, 266.563416, -20.412420, -638.210083, 105.890221
3651.000000, -275.164398, -221.487549, 0.000000, 0.000000, 282.623749, -42.418022, -648.630615, 92.661919
3652.000000, -301.743011, -202.777863, 0.000000, 0.000000, 274.272552, -41.222908, -639.523682, 101.094681
3653.000000, -260.271545, -202.622894, 0.000000, 0.000000, 290.267242, -30.932207, -654.643066, 105.318512
3654.000000, -257.218323, -202.716965, 0.000000, 0.000000, 275.399811, -33.374321, -637.023865, 98.623367
3655.000000, -240.901550, -204.582489, 0.000000, 0.000000, 273.970306, -37.469612, -644.911255, 96.705368
3656.000000, -355.684235, -158.058578, 0.000000, 0.000000, 277.470032, -29.196026, -642.823425, 107.644089
3657.000000, -328.915527, -185.834106, 0.000000, 0.000000, 286.853424, -30.058128, -643.717773, 96.354050
3658.000000, -307.184906, -177.302795, 0.000000, 0.000000, 287.722351, -33.119682, -645.879761, 104.749573
3659.000000, -267.376282, -188.953384, 0.000000, 0.000000, 271.224518, -32.896404, -633.465332, 101.860992
3660.000000, -359.169403, -170.614532, 0.000000, 0.000000, 293.201019, -48.030563, -655.665527, 104.935295
3661.000000, -257.415710, -203.885284, 0.000000, 0.000000, 282.121796, -40.306877, -644.386169, 96.824135
3662.000000, -250.338760, -170.431854, 0.000000, 0.000000, 276.058929, -40.004478, -639.926941, 104.941330
3663.000000, -321.763092, -180.229004, 0.000000, 0.000000, 278.950836, -33.432014, -645.719910, 99.174309
3664.000000, -271.417572, -191.285126, 0.000000, 0.000000, 281.252747, -35.054985, -642.386414, 104.711723
3665.000000, -335.813354, -176.502823, 0.000000, 0.000000, 285.112488, -36.073673, -646.011780, 95.677963
3666.000000, -266.895081, -191.755066, 0.000000, 0.000000, 300.386078, -37.284176, -660.260071, 100.222992
3667.000000, -312.139709, -193.585388, 0.000000, 0.000000, 293.101624, -37.039558, -646.544739, 96.474472
3668.000000, -286.937225, -187.841049, 0.000000, 0.000000, 289.549500, -44.719685, -646.853027, 105.733200
3669.000000, -277.960449, -179.628784, 0.000000, 0.000000, 290.095184, -31.301340, -651.581482, 105.381783
3670.000000, -263.207520, -193.810150, 0.000000, 0.000000, 290.139526, -39.830212, -648.228027, 96.016670
3671.000000, -300.119965, -206.885422, 0.000000, 0.000000, 293.441681, -40.951218, -653.685059, 105.174927
3672.000000, -283.613983, -167.894745, 0.000000, 0.000000, 284.609802, -37.674217, -639.505249, 102.112572
3673.000000, -338.354614, -191.395721, 0.000000, 0.000000, 283.009216, -31.298582, -647.003723, 104.672447
3674.000000, -305.128082, -190.321060, 0.000000, 0.000000, 296.699921, -35.847595, -655.266785, 111.872833
3675.000000, -276.875885, -215.609741, 0.000000, 0.000000, 285.188446, -29.608473, -650.983093, 105.216820
3676.000000, -303.355682, -191.345306, 0.000000, 0.000000, 283.140503, -32.426628, -648.174011, 99.794052
3677.000000, -313.905701, -202.501740, 0.000000, 0.000000, 288.078308, -39.481205, -652.660767, 104.366051
3678.000000, -224.707474, -188.008835, 0.000000, 0.000000, 283.735107, -32.333591, -655.030457, 107.070099
3679.000000, -304.348480, -197.624481, 0.000000, 0.000000, 283.296173, -44.124187, -647.182617, 109.743469
3680.000000, -336.392120, -188.547897, 0.000000, 0.000000, 294.733551, -44.382839, -656.156799, 101.915054
3681.000000, -331.581238, -161.022522, 0.000000, 0.000000, 291.485138, -38.132679, -650.125305, 101.759262
3682.000000, -323.961731, -191.902069, 0.000000, 0.000000, 287.628540, -31.805222, -648.688110, 100.575073
3683.000000, -264.315186, -201.563904, 0.000000, 0.000000, 294.386108, -24.911385, -655.863098, 105.934006
3684.000000, -252.442871, -199.073761, 0.000000, 0.000000, 297.898895, -40.529308, -653.023438, 96.470917
3685.000000, -312.446686, -204.010117, 0.000000, 0.000000, 287.277496, -40.410118, -653.301941, 101.010284
3686.000000, -310.407043, -192.492249, 0.000000, 0.000000, 280.386444, -38.569759, -642.381165, 94.073692
3687.000000, -333.224243, -178.154114, 0.000000, 0.000000, 285.099701, -38.851196, -646.835815, 95.727463
3688.000000, -320.857697, -173.807327, 0.000000, 0.000000, 287.826172, -37.453930, -654.995117, 93.407646
3689.000000, -253.201324, -170.602570, 0.000000, 0.000000, 290.352844, -36.127213, -653.048706, 106.538139
3690.000000, -227.523163, -203.714890, 0.000000, 0.000000, 294.161499, -34.653778, -660.259338, 114.078148
3691.000000, -310.640717, -171.934296, 0.000000, 0.000000, 272.291229, -33.446301, -644.598938, 107.475563
3692.000000, -221.629761, -195.216965, 0.000000, 0.000000, 273.669128, -28.264460, -643.230713, 105.664459
3693.000000, -274.771301, -176.970840, 0.000000, 0.000000, 293.726166, -23.223227, -652.659119, 103.758141
3694.000000, -302.274353, -189.202499, 0.000000, 0.000000, 281.381073, -28.001814, -647.807922, 97.901588
3695.000000, -287.347382, -177.862976, 0.000000, 0.000000, 289.589508, -32.719460, -651.269470, 103.253609
3696.000000, -312.164856, -172.404877, 0.000000, 0.000000, 280.858032, -32.324352, -642.482727, 92.707253
3697.000000, -291.274170, -195.696198, 0.000000, 0.000000, 278.991608, -31.512817, -637.614685, 102.092331
3698.000000, -219.350555, -201.951996, 0.000000, 0.000000, 282.646484, -25.506248, -638.823730, 95.051003
3699.000000, -272.921112, -202.427017, 0.000000, 0.000000, 283.290039, -34.808510, -641.150208, 94.945732
3700.000000, -313.061920, -185.527130, 0.000000, 0.000000, 285.586212, -23.998301, -650.153137, 102.554504
3701.000000, -318.018219, -185.284302, 0.000000, 0.000000, 288.429718, -34.649933, -654.565674, 88.434288
3702.000000, -291.239014, -207.846558, 0.000000, 0.000000, 282.930481, -31.912918, -642.212524, 104.066757
3703.000000, -304.149902, -210.876831, 0.000000, 0.000000, 290.324127, -20.722822, -654.842407, 93.068230
3704.000000, -305.062256, -198.283615, 0.000000, 0.000000, 283.071259, -38.640320, -649.276855, 104.665771
3705.000000, -273.406464, -213.510483, 0.000000, 0.000000, 279.322296, -42.079380, -644.006348, 111.371284
3706.000000, -262.714996, -200.829971, 0.000000, 0.000000, 277.092834, -25.652981, -647.212219, 111.679497
3707.000000, -262.080414, -192.804062, 0.000000, 0.000000, 271.125610, -25.329468, -640.802551, 108.086784
3708.000000, -272.021790, -210.540619, 0.000000, 0.000000, 279.427551, -27.245066, -640.050110, 99.284760
3709.000000, -277.780365, -207.284973, 0.000000, 0.000000, 270.633667, -37.804184, -632.237671, 93.302948
3710.000000, -318.437073, -201.316513, 0.000000, 0.000000, 279.555023, -22.900322, -643.799744, 103.983955
3711.000000, -240.921539, -199.433731, 0.000000, 0.000000, 277.340271, -38.786636, -643.864624, 100.372070
3712.000000, -282.266937, -195.784561, 0.000000, 0.000000, 277.253174, -29.999847, -646.009827, 109.285789
3713.000000, -287.759125, -176.255020, 0.000000, 0.000000, 277.749756, -30.695612, -642.268616, 106.943474
3714.000000, -302.677856, -181.988815, 0.000000, 0.000000, 278.092163, -30.664190, -640.654114, 103.083191
3715.000000, -317.242371, -153.886032, 0.000000, 0.000000, 278.237244, -26.837898, -640.076294, 99.104797
3716.000000, -276.954346, -200.398773, 0.000000, 0.000000, 279.616852, -24.448231, -644.512146, 103.576248
3717.000000, -302.983673, -167.799652, 0.000000, 0.000000, 282.151642, -33.553467, -649.623779, 103.604843
3718.000000, -321.596100, -179.691788, 0.000000, 0.000000, 282.498840, -35.630337, -650.792114, 112.823715
3719.000000, -307.683777, -183.995270, 0.000000, 0.000000, 275.177917, -42.627045, -637.634521, 102.483147
3720.000000, -301.579132, -170.866592, 0.000000, 0.000000, 279.936188, -33.887405, -639.696655, 97.276566
3721.000000, -271.255951, -171.630920, 0.000000, 0.000000, 272.956787, -37.024967, -644.334778, 107.333282
3722.000000, -314.249847, -202.251266, 0.000000, 0.000000, 278.161591, -36.022339, -646.600159, 106.684303
3723.000000, -309.263306, -215.154541, 0.000000, 0.000000, 285.368958, -17.032894, -649.723389, 105.616257
3724.000000, -275.210510, -192.395721, 0.000000, 0.000000, 278.583069, -29.035715, -641.922729, 108.675026
3725.000000, -298.293884, -207.508728, 0.000000, 0.000000, 275.840729, -33.470501, -639.240112, 101.437935
3726.000000, -263.185211, -199.566528, 0.000000, 0.000000, 280.605133, -27.845133, -649.160461, 110.526375
3727.000000, -254.904556, -206.754471, 0.000000, 0.000000, 272.778625, -41.936268, -639.814270, 97.974266
3728.000000, -337.948334, -166.293030, 0.000000, 0.000000, 294.591888, -15.207215, -657.102356, 113.220940
3729.000000, -315.124084, -196.751099, 0.000000, 0.000000, 282.804993, -35.647457, -648.554016, 100.349625
3730.000000, -315.875519, -197.575211, 0.000000, 0.000000, 284.130554, -37.236267, -639.596802, 102.862381
3731.000000, -262.429657, -193.636948, 0.000000, 0.000000, 275.498077, -31.811102, -640.902283, 99.155655
3732.000000, -257.849884, -211.380493, 0.000000, 0.000000, 278.496948, -42.826874, -648.314758, 102.489746
3733.000000, -278.400452, -188.010284, 0.000000, 0.000000, 283.160553, -38.236374, -644.554504, 98.887093
3734.000000, -279.653412, -195.982788, 0.000000, 0.000000, 282.377502, -31.634005, -646.044983, 100.990761
3735.000000, -303.331726, -202.208298, 0.000000, 0.000000, 287.378937, -26.212421, -650.792542, 111.572945
3736.000000, -281.799622, -202.016937, 0.000000, 0.000000, 280.918976, -31.141115, -645.513367, 109.896255
3737.000000, -298.276398, -168.650589, 0.000000, 0.000000, 275.708374, -36.635941, -639.441284, 103.275658
3738.000000, -293.196747, -200.037384, 0.000000, 0.000000, 275.069336, -39.105602, -642.450134, 97.342484
3739.000000, -302.283234, -192.961700, 0.000000, 0.000000, 280.921143, -34.897324, -638.913452, 98.379143
3740.000000, -281.948486, -185.516647, 0.000000, 0.000000, 274.803619, -31.615725, -643.067383, 106.392776
3741.000000, -284.476410, -174.835403, 0.000000, 0.000000, 292.230255, -42.512524, -654.083191, 98.359306
3742.000000, -279.664520, -193.064972, 0.000000, 0.000000, 280.335754, -38.504417, -640.302734, 97.564850
3743.000000, -254.051682, -208.551773, 0.000000, 0.000000, 288.496765, -22.209946, -652.140076, 106.179649
3744.000000, -282.649475, -199.507233, 0.000000, 0.000000, 275.050903, -31.502947, -637.755310, 101.591545
3745.000000, -284.564362, -170.252808, 0.000000, 0.000000, 284.073090, -36.458031, -648.261230, 105.098206
3746.000000, -317.833344, -195.530106, 0.000000, 0.000000, 281.814056, -36.266914, -641.525635, 97.969315
3747.000000, -296.681641, -194.330963, 0.000000, 0.000000, 274.856293, -41.324554, -635.920044, 95.265625
3748.000000, -255.470016, -193.158554, 0.000000, 0.000000, 285.419678, -35.513649, -649.446899, 101.643372
3749.000000, -282.982422, -175.650391, 0.000000, 0.000000, 285.206909, -36.296322, -646.739502, 97.136726
3750.000000, -302.381622, -198.879532, 0.000000, 0.000000, 292.151123, -35.696518, -655.419800, 103.437332
3751.000000, -256.933807, -214.645645, 0.000000, 0.000000, 293.939575, -21.841410, -655.058899, 111.577240
3752.000000, -258.745270, -201.277832, 0.000000, 0.000000, 296.453827, -23.093992, -649.545654, 106.439201
3753.000000, -317.534515, -189.030441, 0.000000, 0.000000, 294.847198, -34.170357, -656.140198, 96.324791
3754.000000, -273.261047, -215.766632, 0.000000, 0.000000, 283.691376, -28.367565, -651.399536, 104.484306
3755.000000, -332.041656, -189.805664, 0.000000, 0.000000, 293.165222, -17.697418, -647.435242, 97.956833
3756.000000, -298.477661, -193.235001, 0.000000, 0.000000, 293.636902, -31.827723, -652.108276, 103.115761
3757.000000, -275.706512, -212.421112, 0.000000, 0.000000, 278.483612, -25.047882, -650.918701, 109.730820
3758.000000, -300.277161, -197.835251, 0.000000, 0.000000, 299.872253, -41.946617, -652.724060, 98.471169
3759.000000, -242.203568, -204.152557, 0.000000, 0.000000, 293.265350, -41.301727, -657.244385, 105.620041
3760.000000, -327.074707, -175.366043, 0.000000, 0.000000, 290.823639, -19.969034, -657.894287, 101.446060
3761.000000, -336.329773, -181.516663, 0.000000, 0.000000, 294.941345, -47.558323, -653.679138, 101.693253
3762.000000, -227.049469, -205.201920, 0.000000, 0.000000, 296.869476, -25.997519, -656.832703, 100.520905
3763.000000, -299.504303, -206.274796, 0.000000, 0.000000, 290.884521, -44.541500, -656.687866, 104.894264
3764.000000, -253.201523, -216.535538, 0.000000, 0.000000, 294.712921, -31.306738, -660.436096, 107.574791
3765.000000, -282.750000, -198.031876, 0.000000, 0.000000, 297.547974, -27.797760, -659.060608, 101.357407
3766.000000, -295.686554, -222.073257, 0.000000, 0.000000, 297.083160, -30.123884, -660.504272, 106.131485
3767.000000, -259.697144, -198.865829, 0.000000, 0.000000, 288.613525, -18.496473, -655.278259, 109.036980
3768.000000, -336.816528, -218.103058, 0.000000, 0.000000, 282.705658, -34.209751, -647.370483, 109.159126
3769.000000, -295.331207, -209.750183, 0.000000, 0.000000, 293.488434, -38.439583, -661.595337, 104.707336
3770.000000, -309.073242, -207.284332, 0.000000, 0.000000, 296.147888, -44.450966, -654.311584, 93.907600
3771.000000, -340.883179, -202.933044, 0.000000, 0.000000, 291.184998, -45.278809, -657.899841, 106.654312
3772.000000, -327.364716, -194.407593, 0.000000, 0.000000, 291.990326, -29.829241, -654.720947, 104.479698
3773.000000, -289.211609, -193.313461, 0.000000, 0.000000, 286.664856, -41.908424, -651.735779, 98.696480
3774.000000, -322.723785, -201.894348, 0.000000, 0.000000, 292.041962, -31.312054, -649.200806, 96.371025
3775.000000, -253.397064, -191.008575, 0.000000, 0.000000, 293.307983, -33.914970, -654.205627, 98.617096
3776.000000, -318.507629, -183.884552, 0.000000, 0.000000, 293.854218, -35.880051, -661.629578, 99.717972
3777.000000, -305.546967, -185.153625, 0.000000, 0.000000, 283.791901, -24.326817, -647.621582, 94.455818
3778.000000, -307.366119, -192.140793, 0.000000, 0.000000, 289.778229, -40.565445, -648.487244, 92.315086
3779.000000, -282.821472, -190.940872, 0.000000, 0.000000, 289.821198, -34.496075, -655.722778, 103.532425
3780.000000, -327.488861, -186.065201, 0.000000, 0.000000, 284.380829, -40.818073, -652.044373, 111.811462
3781.000000, -273.922974, -189.491180, 0.000000, 0.000000, 283.331665, -36.260735, -650.546265, 100.097984
3782.000000, -290.650757, -207.402878, 0.000000, 0.000000, 291.631073, -39.062603, -654.516846, 100.940277
3783.000000, -208.749039, -202.335358, 0.000000, 0.000000, 282.727997, -33.928604, -651.624023, 105.333237
3784.000000, -267.786224, -186.682114, 0.000000, 0.000000, 286.284546, -36.968739, -647.100952, 119.376244
3785.000000, -283.770905, -195.407379, 0.000000, 0.000000, 291.563293, -29.624006, -650.809204, 115.239151
3786.000000, -289.816772, -170.571671, 0.000000, 0.000000, 285.222443, -34.244785, -648.619995, 106.656418
3787.000000, -263.650391, -187.948456, 0.000000, 0.000000, 273.988403, -39.290684, -635.423645, 105.112816
3788.000000, -335.850220, -174.430573, 0.000000, 0.000000, 281.984039, -26.339407, -643.313599, 112.130188
3789.000000, -271.796753, -173.744919, 0.000000, 0.000000, 283.934418, -38.350002, -648.012695, 122.379433
3790.000000, -297.927765, -184.209824, 0.000000, 0.000000, 293.038940, -37.096340, -652.878052, 116.279869
3791.000000, -287.034149, -201.267868, 0.000000, 0.000000, 286.252228, -26.245068, -649.434143, 122.638649
3792.000000, -332.003754, -206.159393, 0.000000, 0.000000, 280.146576, -37.819305, -646.845337, 117.187988
3793.000000, -311.147522, -206.328766, 0.000000, 0.000000, 279.943909, -20.469963, -640.676941, 115.595207
3794.000000, -287.372833, -188.374054, 0.000000, 0.000000, 287.392212, -30.021414, -645.008789, 120.595802
3795.000000, -272.525879, -214.967407, 0.000000, 0.000000, 288.337799, -38.232349, -644.781616, 101.059479
3796.000000, -266.370026, -191.018448, 0.000000, 0.000000, 276.189514, -29.774511, -637.203796, 111.677917
3797.000000, -313.566315, -190.925064, 0.000000, 0.000000, 278.146973, -39.674770, -646.193420, 108.522568
3798.000000, -304.675415, -193.729431, 0.000000, 0.000000, 286.970581, -32.296692, -644.270752, 117.224838
3799.000000, -287.727692, -167.666000, 0.000000, 0.000000, 282.585388, -36.223999, -652.979858, 112.208145
3800.000000, -298.611328, -191.357681, 0.000000, 0.000000, 276.663208, -29.906872, -638.879944, 98.975235
3801.000000, -296.033508, -200.738541, 0.000000, 0.000000, 278.458862, -48.002869, -639.206055, 94.472015
3802.000000, -235.416962, -213.283722, 0.000000, 0.000000, 275.974609, -28.429115, -643.373901, 101.966339
3803.000000, -323.714142, -203.982422, 0.000000, 0.000000, 279.124542, -28.566589, -645.544189, 104.817451
3804.000000, -320.640717, -182.802399, 0.000000, 0.000000, 282.094086, -35.193703, -645.286316, 96.672516
3805.000000, -273.563049, -199.384552, 0.000000, 0.000000, 278.903259, -31.413027, -640.594971, 95.017303
3806.000000, -304.511536, -165.912598, 0.000000, 0.000000, 289.536133, -32.617767, -651.253601, 97.407295
3807.000000, -256.089233, -211.594437, 0.000000, 0.000000, 279.182861, -38.052612, -639.964966, 96.913940
3808.000000, -295.769043, -173.187393, 0.000000, 0.000000, 274.230164, -23.700481, -643.710388, 103.088470
3809.000000, -292.004486, -195.835175, 0.000000, 0.000000, 273.906158, -25.840931, -639.182007, 102.132782
3810.000000, -268.437439, -188.415039, 0.000000, 0.000000, 284.016937, -30.233891, -649.513794, 110.108536
3811.000000, -276.328094, -167.867172, 0.000000, 0.000000, 278.008911, -35.999969, -642.602417, 99.186783
3812.000000, -292.827698, -192.571945, 0.000000, 0.000000, 273.748657, -36.957607, -639.653931, 95.145409
3813.000000, -271.053040, -188.680969, 0.000000, 0.000000, 282.435150, -24.520811, -648.506958, 100.938370
3814.000000, -308.226074, -178.321075, 0.000000, 0.000000, 289.736115, -39.125275, -642.316467, 96.388252
3815.000000, -272.109833, -200.853516, 0.000000, 0.000000, 288.714783, -20.610373, -654.809021, 101.270569
3816.000000, -296.503662, -188.482712, 0.000000, 0.000000, 286.662537, -17.873955, -646.133789, 100.813194
3817.000000, -307.374969, -194.644531, 0.000000, 0.000000, 294.761627, -23.994431, -655.921326, 105.597893
3818.000000, -301.289795, -177.005798, 0.000000, 0.000000, 274.814972, -40.382114, -637.197388, 101.266975
3819.000000, -289.189026, -183.040298, 0.000000, 0.000000, 278.011993, -33.189022, -645.599915, 102.336716
3820.000000, -283.881165, -220.410522, 0.000000, 0.000000, 280.837402, -38.459171, -649.277710, 102.392609
3821.000000, -296.244965, -190.282501, 0.000000, 0.000000, 287.042908, -25.142826, -652.490112, 99.784439
3822.000000, -314.064545, -206.038086, 0.000000, 0.000000, 283.143005, -39.232029, -645.960815, 101.593094
3823.000000, -272.128815, -190.859833, 0.000000, 0.000000, 288.460571, -38.871861, -648.060486, 97.079582
3824.000000, -252.434082, -194.086884, 0.000000, 0.000000, 280.357147, -32.771233, -642.353333, 96.571846
3825.000000, -296.941589, -199.922501, 0.000000, 0.000000, 282.369598, -45.757553, -652.972961, 99.678749
3826.000000, -260.017303, -187.902435, 0.000000, 0.000000, 292.746307, -26.452499, -662.564941, 106.565994
3827.000000, -295.577728, -200.098404, 0.000000, 0.000000, 285.168243, -36.223068, -648.924866, 95.963547
3828.000000, -263.493164, -206.309113, 0.000000, 0.000000, 287.175690, -37.521191, -650.210510, 103.507561
3829.000000, -257.236084, -180.436279, 0.000000, 0.000000, 288.131348, -36.785763, -652.650391, 100.674667
3830.000000, -337.551483, -205.939758, 0.000000, 0.000000, 284.940857, -29.821386, -635.073486, 97.668640
3831.000000, -250.223679, -204.047714, 0.000000, 0.000000, 275.170624, -33.577118, -638.591736, 105.575417
3832.000000, -274.130463, -203.188492, 0.000000, 0.000000, 272.961456, -32.791882, -635.980591, 96.720139
3833.000000, -264.912048, -182.629288, 0.000000, 0.000000, 275.067749, -29.973557, -636.595581, 93.615700
3834.000000, -301.652222, -205.372757, 0.000000, 0.000000, 274.493622, -33.055534, -643.526123, 105.532143
3835.000000, -286.939728, -183.254578, 0.000000, 0.000000, 276.981934, -16.502504, -645.630371, 107.977272
3836.000000, -258.001648, -181.116943, 0.000000, 0.000000, 271.516235, -29.075872, -631.758423, 101.779442
3837.000000, -308.945465, -199.540634, 0.000000, 0.000000, 279.530212, -30.645895, -639.358521, 100.419136
3838.000000, -301.611816, -199.921448, 0.000000, 0.000000, 272.669586, -34.576244, -636.524231, 100.956116
3839.000000, -237.204865, -191.533630, 0.000000, 0.000000, 267.204620, -26.752718, -633.875732, 107.152451
3840.000000, -266.798370, -205.382904, 0.000000, 0.000000, 274.295563, -33.271961, -643.365967, 104.480339
3841.000000, -275.595123, -190.023087, 0.000000, 0.000000, 271.348358, -37.964211, -634.694763, 101.300613
